Basin.id,Basin.type,Basin.flowgroup,Basin.lon,Basin.lat,Sampling.date,Pupae.abund,Pupae.pres,Treatment.status,Methoprene.fail,Rainfall,pH,Temp.C,Cond,DO,Sal
85,combined,MayfairCarlyle,-87.96847103,42.07911247,8/6/21,8,1,treated,0,0.19,7,22.4,0.366,0.39,0.01
86,combined,MayfairCarlyle,-87.96844195,42.08003452,8/6/21,0,0,treated,0,0.19,6.89,21.5,0.42,0.31,0.01
89,combined,MayfairCarlyle,-87.96723588,42.07917337,8/6/21,0,0,treated,0,0.19,7.51,22.4,0.208,0.24,0
90,combined,MayfairCarlyle,-87.96715035,42.07909997,8/6/21,0,0,treated,0,0.19,6.86,21.2,0.336,0.3,0.01
33,separated,MinerEvanstonRammer,-87.957481,42.084462,8/6/21,1,1,treated,1,0.19,7.84,22.8,0.251,0.19,0
38,separated,DonaldBanta,-87.954987,42.083488,8/6/21,0,0,treated,1,0.19,7.55,23.6,2.88,0.04,0.14
51,separated,MinerEvanstonRammer,-87.953743,42.084108,8/6/21,10,1,treated,1,0.19,6.87,22,0.24,0.3,0
58,separated,DonaldBanta,-87.957397,42.082795,8/6/21,41,1,treated,1,0.19,7.25,21.8,1.91,0.01,0.08
60,separated,MinerEvanstonRammer,-87.954944,42.084451,8/6/21,19,1,treated,1,0.19,6.89,23.2,0.8,0.497,0.03
65,combined,Stratford,-87.9623084,42.0791431,8/6/21,1,1,treated,1,0.19,6.63,21.4,0.309,0.49,0.01
83,combined,MayfairCarlyle,-87.96585632,42.07762897,8/6/21,8,1,treated,1,0.19,7.17,23.1,0.218,0.47,0
87,combined,MayfairCarlyle,-87.96832385,42.08001807,8/6/21,12,1,treated,1,0.19,6.96,20.7,0.343,0.54,0.01
88,combined,MayfairCarlyle,-87.96706973,42.079124,8/6/21,2,1,treated,1,0.19,7.17,21,0.231,0.13,0
47,separated,MinerEvanstonRammer,-87.954378,42.084479,8/6/21,NA,NA,treated,NA,0.19,7.42,23.6,0.418,0.15,0.01
63,combined,Stratford,-87.96231902,42.07995083,8/6/21,NA,NA,treated,NA,0.19,NA,NA,NA,NA,NA
64,combined,Stratford,-87.96222278,42.07996232,8/6/21,NA,NA,treated,NA,0.19,NA,NA,NA,NA,NA
59,separated,MinerEvanstonRammer,-87.956346,42.084539,8/6/21,0,0,not_treated,NA,0.19,7.4,22,0.502,0.49,0.02
31,separated,MinerEvanstonRammer,-87.957901,42.085423,8/13/21,1,1,treated,0,0,7.45,22.7,0.271,0.16,0.01
33,separated,MinerEvanstonRammer,-87.957481,42.084462,8/13/21,0,0,treated,0,0,7.98,23.6,0.12,0.09,0
34,separated,MinerEvanstonRammer,-87.957248,42.084567,8/13/21,0,0,treated,0,0,8.34,22.8,0.086,0.1,0
35,separated,MinerEvanstonRammer,-87.957257,42.084494,8/13/21,0,0,treated,0,0,7.88,23.1,0.228,0.13,0
37,separated,DonaldBanta,-87.955063,42.083446,8/13/21,0,0,treated,0,0,6.77,22.4,0.614,0.73,0.02
38,separated,DonaldBanta,-87.954987,42.083488,8/13/21,0,0,treated,0,0,6.68,24.7,0.21,0.12,0.1
39,separated,DonaldBanta,-87.955064,42.08274,8/13/21,0,0,treated,0,0,7.06,24.3,0.146,0.24,0
40,separated,DonaldBanta,-87.954972,42.08276,8/13/21,0,0,treated,0,0,6.99,22.8,0.195,0.4,0
41,separated,DonaldBanta,-87.955073,42.081956,8/13/21,0,0,treated,0,0,6.9,22.7,0.141,0.39,0
42,separated,DonaldBanta,-87.954946,42.081948,8/13/21,0,0,treated,0,0,7.12,22.6,0.126,0.07,0
43,separated,MinerEvanstonRammer,-87.95384,42.082057,8/13/21,0,0,treated,0,0,8.67,23.7,0.648,0.24,0.02
44,separated,MinerEvanstonRammer,-87.953765,42.082044,8/13/21,0,0,treated,0,0,8.63,23.7,0.196,0.14,0
45,separated,MinerEvanstonRammer,-87.953832,42.083042,8/13/21,0,0,treated,0,0,8.98,23.2,0.141,0.11,0
46,separated,MinerEvanstonRammer,-87.953746,42.083024,8/13/21,0,0,treated,0,0,8.5,23.6,0.112,0.12,0
47,separated,MinerEvanstonRammer,-87.954378,42.084479,8/13/21,1,1,treated,0,0,8.31,24,0.205,0.12,0
48,separated,MinerEvanstonRammer,-87.954381,42.084463,8/13/21,0,0,treated,0,0,6.78,23.2,0.924,0.74,0.04
49,separated,MinerEvanstonRammer,-87.953833,42.084031,8/13/21,2,1,treated,0,0,7.22,23.8,0.131,0.07,0
50,separated,MinerEvanstonRammer,-87.953712,42.084027,8/13/21,0,0,treated,0,0,7.11,23.6,0.062,0.03,0
51,separated,MinerEvanstonRammer,-87.953743,42.084108,8/13/21,1,1,treated,0,0,7.52,23.2,0.106,0.03,0
52,separated,MinerEvanstonRammer,-87.952483,42.08413,8/13/21,0,0,treated,0,0,7.12,22.2,0.262,0.2,0.01
53,separated,MinerEvanstonRammer,-87.952659,42.083495,8/13/21,0,0,treated,0,0,7.46,22.9,0.129,0.17,0
54,separated,MinerEvanstonRammer,-87.95254,42.083501,8/13/21,0,0,treated,0,0,7.28,22.6,0.086,0.12,0
55,separated,MinerEvanstonRammer,-87.952665,42.081681,8/13/21,0,0,treated,0,0,7.08,22.8,0.155,0.1,0
56,separated,MinerEvanstonRammer,-87.952544,42.081668,8/13/21,0,0,treated,0,0,7.07,23.3,0.392,0.19,0.01
60,separated,MinerEvanstonRammer,-87.954944,42.084451,8/13/21,0,0,treated,0,0,7.74,23.8,0.155,0.36,0
61,combined,Stratford,-87.96229318,42.08061185,8/13/21,0,0,treated,0,0,7.02,21,0.376,1.62,0.01
63,combined,Stratford,-87.96231902,42.07995083,8/13/21,0,0,treated,0,0,6.66,20.6,0.152,2.04,0
67,combined,Gibbons,-87.96121885,42.07906305,8/13/21,0,0,treated,0,0,7,22.9,0.077,0.17,0
68,combined,Stratford,-87.96220773,42.07905157,8/13/21,0,0,treated,0,0,6.63,22.1,0.124,0.35,0
69,combined,Stratford,-87.96231615,42.0790679,8/13/21,0,0,treated,0,0,6.75,22.4,0.13,0.3,0
71,combined,Gibbons,-87.96118708,42.07722598,8/13/21,1,1,treated,0,0,7.25,20,0.081,0.14,0
72,combined,Gibbons,-87.96116213,42.0793045,8/13/21,2,1,treated,0,0,6.49,22.2,0.181,0.28,0
73,combined,Stratford,-87.96217608,42.07733793,8/13/21,0,0,treated,0,0,7.05,21.8,0.198,0.33,0
74,combined,Stratford,-87.96222302,42.07735468,8/13/21,0,0,treated,0,0,7.03,22.7,0.096,0.17,0
78,combined,Gibbons,-87.96109237,42.07638237,8/13/21,0,0,treated,0,0,6.51,24.4,0.083,0.21,0
79,combined,Gibbons,-87.96120367,42.07570793,8/13/21,0,0,treated,0,0,6.59,23.8,0.146,0.23,0
80,combined,Gibbons,-87.96107445,42.07569713,8/13/21,0,0,treated,0,0,6.56,24,0.053,0.13,0
81,combined,MayfairCarlyle,-87.96571188,42.07763798,8/13/21,0,0,treated,0,0,6.87,22,0,0.05,0
83,combined,MayfairCarlyle,-87.96585632,42.07762897,8/13/21,0,0,treated,0,0,6.98,24,0.073,0.24,0
84,combined,MayfairCarlyle,-87.96835267,42.07911363,8/13/21,0,0,treated,0,0,7.05,23,0.096,0.26,0
85,combined,MayfairCarlyle,-87.96847103,42.07911247,8/13/21,0,0,treated,0,0,6.92,24,0.123,0.22,0
86,combined,MayfairCarlyle,-87.96844195,42.08003452,8/13/21,0,0,treated,0,0,7.01,22.7,0.12,0.22,0
87,combined,MayfairCarlyle,-87.96832385,42.08001807,8/13/21,0,0,treated,0,0,6.73,21.5,0.217,0.25,0
88,combined,MayfairCarlyle,-87.96706973,42.079124,8/13/21,0,0,treated,0,0,6.27,21.6,0.13,0.23,0
90,combined,MayfairCarlyle,-87.96715035,42.07909997,8/13/21,0,0,treated,0,0,6.91,22,0.231,0.24,0
32,separated,MinerEvanstonRammer,-87.957907,42.085404,8/13/21,0,0,treated,1,0,7.78,21.4,0.203,0.19,0
36,separated,MinerEvanstonRammer,-87.956212,42.084527,8/13/21,0,0,treated,1,0,8.73,23.8,0.123,0.11,0
57,separated,MinerEvanstonRammer,-87.952664,42.083969,8/13/21,22,1,treated,1,0,7.31,21.8,0.127,0.17,0
58,separated,DonaldBanta,-87.957397,42.082795,8/13/21,9,1,treated,1,0,7.35,22.5,0.531,0.23,0.02
62,combined,Stratford,-87.9622283,42.08059342,8/13/21,2,1,treated,1,0,6.57,22.4,0.396,1.42,0.01
65,combined,Stratford,-87.9623084,42.0791431,8/13/21,0,0,treated,1,0,7.01,22.8,0.116,0.36,0
66,combined,Stratford,-87.96220848,42.07914033,8/13/21,10,1,treated,1,0,6.65,23,0.125,0.29,0
70,combined,Gibbons,-87.96128735,42.07727365,8/13/21,2,1,treated,1,0,7.03,22.3,0.131,0.15,0
75,combined,Stratford,-87.96229127,42.07726987,8/13/21,2,1,treated,1,0,6.84,22.4,0.225,0.19,0
76,combined,Stratford,-87.96237833,42.07733773,8/13/21,1,1,treated,1,0,6.82,23.2,0.267,0.2,0.01
77,combined,Stratford,-87.96231955,42.07737213,8/13/21,5,1,treated,1,0,6.72,23.8,0.158,0.19,0
89,combined,MayfairCarlyle,-87.96723588,42.07917337,8/13/21,10,1,treated,1,0,6.85,22.8,0.13,0.13,0
64,combined,Stratford,-87.96222278,42.07996232,8/13/21,NA,NA,treated,NA,0,NA,NA,NA,NA,NA
82,combined,MayfairCarlyle,-87.96582388,42.0775284,8/13/21,NA,NA,treated,NA,0,NA,NA,NA,NA,NA
59,separated,MinerEvanstonRammer,-87.956346,42.084539,8/13/21,0,0,not_treated,NA,0,8.49,23.2,0.324,0.22,0.01
57,separated,MinerEvanstonRammer,-87.952664,42.083969,8/20/21,3,1,treated,0,0,6.96,22.7,0.2,0.17,0
61,combined,Stratford,-87.96229318,42.08061185,8/20/21,0,0,treated,0,0,7,22.1,0.379,2.39,0.01
62,combined,Stratford,-87.9622283,42.08059342,8/20/21,0,0,treated,0,0,6.65,22.8,0.413,1.67,0.01
63,combined,Stratford,-87.96231902,42.07995083,8/20/21,0,0,treated,0,0,7.16,22.8,0,0.12,0
84,combined,MayfairCarlyle,-87.96835267,42.07911363,8/20/21,2,1,treated,0,0,6.78,24.4,0.135,0.14,0
54,separated,MinerEvanstonRammer,-87.95254,42.083501,8/20/21,0,0,treated,1,0,6.79,24.1,0,0.08,0
56,separated,MinerEvanstonRammer,-87.952544,42.081668,8/20/21,0,0,treated,1,0,6.62,24.8,0.528,0.48,0.02
87,combined,MayfairCarlyle,-87.96832385,42.08001807,8/20/21,16,1,treated,1,0,6.53,23,0.16,0.22,0
31,separated,MinerEvanstonRammer,-87.957901,42.085423,8/20/21,1,1,treated,NA,0,7.43,23.4,0.325,0.38,0.01
32,separated,MinerEvanstonRammer,-87.957907,42.085404,8/20/21,0,0,treated,NA,0,7.41,21.3,0.246,0.15,0
33,separated,MinerEvanstonRammer,-87.957481,42.084462,8/20/21,5,1,treated,NA,0,7.06,24.7,0.2,0.06,0
34,separated,MinerEvanstonRammer,-87.957248,42.084567,8/20/21,9,1,treated,NA,0,7.31,23.4,0.154,0.11,0
35,separated,MinerEvanstonRammer,-87.957257,42.084494,8/20/21,0,0,treated,NA,0,7.39,23.7,0.385,1.72,0.01
36,separated,MinerEvanstonRammer,-87.956212,42.084527,8/20/21,0,0,treated,NA,0,7.64,25,0.147,0.07,0
37,separated,DonaldBanta,-87.955063,42.083446,8/20/21,0,0,treated,NA,0,7.22,22.7,0.651,0.27,0.03
38,separated,DonaldBanta,-87.954987,42.083488,8/20/21,0,0,treated,NA,0,6.92,24.3,1.54,0.22,0.07
39,separated,DonaldBanta,-87.955064,42.08274,8/20/21,0,0,treated,NA,0,7.31,24.9,0.187,0.12,0
40,separated,DonaldBanta,-87.954972,42.08276,8/20/21,0,0,treated,NA,0,7.46,23,0.284,0.21,0.01
41,separated,DonaldBanta,-87.955073,42.081956,8/20/21,0,0,treated,NA,0,7.71,24,0.168,0.15,0
42,separated,DonaldBanta,-87.954946,42.081948,8/20/21,0,0,treated,NA,0,7.87,24,0.156,0.19,0
43,separated,MinerEvanstonRammer,-87.95384,42.082057,8/20/21,0,0,treated,NA,0,7.61,25.4,0.276,0.16,0.01
44,separated,MinerEvanstonRammer,-87.953765,42.082044,8/20/21,0,0,treated,NA,0,7.46,25.2,0.223,0.21,0
45,separated,MinerEvanstonRammer,-87.953832,42.083042,8/20/21,NA,NA,treated,NA,0,NA,NA,NA,NA,NA
46,separated,MinerEvanstonRammer,-87.953746,42.083024,8/20/21,0,0,treated,NA,0,7.24,24.9,0.111,0.24,0
47,separated,MinerEvanstonRammer,-87.954378,42.084479,8/20/21,0,0,treated,NA,0,7.25,25.4,0.291,0.1,0.01
48,separated,MinerEvanstonRammer,-87.954381,42.084463,8/20/21,0,0,treated,NA,0,6.89,23.2,0.237,0.18,0
49,separated,MinerEvanstonRammer,-87.953833,42.084031,8/20/21,0,0,treated,NA,0,6.6,24.1,0.198,0.19,0
50,separated,MinerEvanstonRammer,-87.953712,42.084027,8/20/21,0,0,treated,NA,0,6.75,25.1,0.115,0.1,0
51,separated,MinerEvanstonRammer,-87.953743,42.084108,8/20/21,0,0,treated,NA,0,7,24.9,0.166,0.18,0
52,separated,MinerEvanstonRammer,-87.952483,42.08413,8/20/21,0,0,treated,NA,0,7.05,23.6,0.256,0.19,0.01
53,separated,MinerEvanstonRammer,-87.952659,42.083495,8/20/21,2,1,treated,NA,0,6.98,24.7,0.189,0.16,0
55,separated,MinerEvanstonRammer,-87.952665,42.081681,8/20/21,0,0,treated,NA,0,7.02,24.5,0.15,0.1,0
58,separated,DonaldBanta,-87.957397,42.082795,8/20/21,4,1,treated,NA,0,6.85,22.6,1.22,0.09,0.05
60,separated,MinerEvanstonRammer,-87.954944,42.084451,8/20/21,0,0,treated,NA,0,6.79,24.8,0.219,0.14,0
64,combined,Stratford,-87.96222278,42.07996232,8/20/21,NA,NA,treated,NA,0,NA,NA,NA,NA,NA
65,combined,Stratford,-87.9623084,42.0791431,8/20/21,0,0,treated,NA,0,6.84,23.8,0.258,0.79,0.01
66,combined,Stratford,-87.96220848,42.07914033,8/20/21,0,0,treated,NA,0,6.07,23.2,0,0.02,0
67,combined,Gibbons,-87.96121885,42.07906305,8/20/21,0,0,treated,NA,0,6.57,24.1,0.137,0.36,0
68,combined,Stratford,-87.96220773,42.07905157,8/20/21,0,0,treated,NA,0,6.28,23.1,0.169,0.43,0
69,combined,Stratford,-87.96231615,42.0790679,8/20/21,0,0,treated,NA,0,6.73,23.4,0.141,0.23,0
70,combined,Gibbons,-87.96128735,42.07727365,8/20/21,0,0,treated,NA,0,6.81,22.1,0.291,0.41,0
71,combined,Gibbons,-87.96118708,42.07722598,8/20/21,0,0,treated,NA,0,6.93,20.6,0.155,0.18,0
72,combined,Gibbons,-87.96116213,42.0793045,8/20/21,NA,NA,treated,NA,0,NA,NA,NA,NA,NA
73,combined,Stratford,-87.96217608,42.07733793,8/20/21,0,0,treated,NA,0,6.46,22.7,0.249,0.4,0
74,combined,Stratford,-87.96222302,42.07735468,8/20/21,0,0,treated,NA,0,6.33,24,0.212,0.24,0
75,combined,Stratford,-87.96229127,42.07726987,8/20/21,0,0,treated,NA,0,6.32,22.3,0.554,0.19,0.01
76,combined,Stratford,-87.96237833,42.07733773,8/20/21,0,0,treated,NA,0,6.29,23.8,0.301,0.13,0.01
77,combined,Stratford,-87.96231955,42.07737213,8/20/21,0,0,treated,NA,0,6.02,24.6,0.309,0.24,0.01
78,combined,Gibbons,-87.96109237,42.07638237,8/20/21,0,0,treated,NA,0,6.53,26,0.223,0.28,0
79,combined,Gibbons,-87.96120367,42.07570793,8/20/21,0,0,treated,NA,0,6.51,26.2,0.163,0.07,0
80,combined,Gibbons,-87.96107445,42.07569713,8/20/21,3,1,treated,NA,0,6.39,25.2,0.203,0.26,0
81,combined,MayfairCarlyle,-87.96571188,42.07763798,8/20/21,0,0,treated,NA,0,6.83,23.5,0.226,0.36,0
82,combined,MayfairCarlyle,-87.96582388,42.0775284,8/20/21,1,1,treated,NA,0,6.63,24.5,0.178,0.2,0
83,combined,MayfairCarlyle,-87.96585632,42.07762897,8/20/21,0,0,treated,NA,0,6.95,25.5,0.122,0.18,0
85,combined,MayfairCarlyle,-87.96847103,42.07911247,8/20/21,9,1,treated,NA,0,6.29,25.2,0.171,0.16,0
86,combined,MayfairCarlyle,-87.96844195,42.08003452,8/20/21,2,1,treated,NA,0,6.54,23.9,0.096,0.12,0
88,combined,MayfairCarlyle,-87.96706973,42.079124,8/20/21,6,1,treated,NA,0,6.67,22.5,0.199,0.24,0
89,combined,MayfairCarlyle,-87.96723588,42.07917337,8/20/21,6,1,treated,NA,0,6.61,23.6,0.163,0.16,0
90,combined,MayfairCarlyle,-87.96715035,42.07909997,8/20/21,0,0,treated,NA,0,6.68,22.4,0.154,0.31,0
59,separated,MinerEvanstonRammer,-87.956346,42.084539,8/20/21,0,0,not_treated,NA,0,7.48,24.5,0.326,0.11,0.01
31,separated,MinerEvanstonRammer,-87.957901,42.085423,8/27/21,0,0,treated,0,0,7.31,23.7,0.113,0.14,0
32,separated,MinerEvanstonRammer,-87.957907,42.085404,8/27/21,0,0,treated,0,0,7.29,22.5,0.14,0.16,0
33,separated,MinerEvanstonRammer,-87.957481,42.084462,8/27/21,0,0,treated,0,0,7.51,24.5,0.082,0.1,0
34,separated,MinerEvanstonRammer,-87.957248,42.084567,8/27/21,0,0,treated,0,0,7.6,24.1,0.071,0.15,0
35,separated,MinerEvanstonRammer,-87.957257,42.084494,8/27/21,0,0,treated,0,0,7.42,24,0.003,0.27,0
36,separated,MinerEvanstonRammer,-87.956212,42.084527,8/27/21,0,0,treated,0,0,7.8,24.9,0.072,0.12,0
37,separated,DonaldBanta,-87.955063,42.083446,8/27/21,0,0,treated,0,0,7.49,23.1,0.396,0.54,0
38,separated,DonaldBanta,-87.954987,42.083488,8/27/21,0,0,treated,0,0,7.12,24.6,0.415,0.31,0.01
39,separated,DonaldBanta,-87.955064,42.08274,8/27/21,0,0,treated,0,0,7.72,25.1,0.109,0.15,0
40,separated,DonaldBanta,-87.954972,42.08276,8/27/21,0,0,treated,0,0,7.88,23.6,0.075,0.14,0
41,separated,DonaldBanta,-87.955073,42.081956,8/27/21,0,0,treated,0,0,7.58,23.7,0.101,0.13,0
42,separated,DonaldBanta,-87.954946,42.081948,8/27/21,0,0,treated,0,0,7.41,23.6,0.08,0.17,0
43,separated,MinerEvanstonRammer,-87.95384,42.082057,8/27/21,0,0,treated,0,0,7.35,24.9,0.535,0.55,0.02
44,separated,MinerEvanstonRammer,-87.953765,42.082044,8/27/21,0,0,treated,0,0,8.33,25,0.116,0.11,0
45,separated,MinerEvanstonRammer,-87.953832,42.083042,8/27/21,0,0,treated,0,0,7.28,24.3,0.068,0.23,0
46,separated,MinerEvanstonRammer,-87.953746,42.083024,8/27/21,0,0,treated,0,0,6.25,24.6,0,0.06,0
47,separated,MinerEvanstonRammer,-87.954378,42.084479,8/27/21,0,0,treated,0,0,7.35,25.8,0.163,0.13,0
48,separated,MinerEvanstonRammer,-87.954381,42.084463,8/27/21,0,0,treated,0,0,6.92,24.7,0.123,0.17,0
50,separated,MinerEvanstonRammer,-87.953712,42.084027,8/27/21,0,0,treated,0,0,6.22,24.7,0.038,0.1,0
51,separated,MinerEvanstonRammer,-87.953743,42.084108,8/27/21,0,0,treated,0,0,6.57,24.8,0.087,0.14,0
52,separated,MinerEvanstonRammer,-87.952483,42.08413,8/27/21,0,0,treated,0,0,6.61,23.9,0.246,0.28,0
54,separated,MinerEvanstonRammer,-87.95254,42.083501,8/27/21,1,1,treated,0,0,6.52,23.8,0.077,0.26,0
55,separated,MinerEvanstonRammer,-87.952665,42.081681,8/27/21,0,0,treated,0,0,6.33,23.9,0.198,0.32,0
56,separated,MinerEvanstonRammer,-87.952544,42.081668,8/27/21,0,0,treated,0,0,6.51,24.1,0.098,0.22,0
57,separated,MinerEvanstonRammer,-87.952664,42.083969,8/27/21,0,0,treated,0,0,6.87,23.1,0.077,0.09,0
60,separated,MinerEvanstonRammer,-87.954944,42.084451,8/27/21,0,0,treated,0,0,6.88,25.5,0.136,0.14,0
61,combined,Stratford,-87.96229318,42.08061185,8/27/21,0,0,treated,0,0,6.87,22.9,0.247,1.77,0
62,combined,Stratford,-87.9622283,42.08059342,8/27/21,0,0,treated,0,0,6.52,23.2,0.307,1.24,0
67,combined,Gibbons,-87.96121885,42.07906305,8/27/21,0,0,treated,0,0,6.07,23.6,0.054,0.25,0
69,combined,Stratford,-87.96231615,42.0790679,8/27/21,0,0,treated,0,0,6.59,23.3,0.079,0.39,0
71,combined,Gibbons,-87.96118708,42.07722598,8/27/21,0,0,treated,0,0,6.27,20.6,0.064,0.15,0
75,combined,Stratford,-87.96229127,42.07726987,8/27/21,2,1,treated,0,0,6.04,23,0.173,0.16,0
77,combined,Stratford,-87.96231955,42.07737213,8/27/21,1,1,treated,0,0,5.78,24.5,0.122,0.24,0
78,combined,Gibbons,-87.96109237,42.07638237,8/27/21,0,0,treated,0,0,6.18,25.3,0.055,0.17,0
79,combined,Gibbons,-87.96120367,42.07570793,8/27/21,0,0,treated,0,0,6.12,25,0.149,0.27,0
81,combined,MayfairCarlyle,-87.96571188,42.07763798,8/27/21,0,0,treated,0,0,6.03,24.1,0,0.04,0
84,combined,MayfairCarlyle,-87.96835267,42.07911363,8/27/21,0,0,treated,0,0,6.42,23.9,0.096,0.16,0
86,combined,MayfairCarlyle,-87.96844195,42.08003452,8/27/21,0,0,treated,0,0,6.18,23.7,0.074,0.19,0
88,combined,MayfairCarlyle,-87.96706973,42.079124,8/27/21,0,0,treated,0,0,6.35,22.9,0.14,0.19,0
89,combined,MayfairCarlyle,-87.96723588,42.07917337,8/27/21,1,1,treated,0,0,6.22,23.2,0.151,0.28,0
90,combined,MayfairCarlyle,-87.96715035,42.07909997,8/27/21,0,0,treated,0,0,6.24,22.6,0.172,0.26,0
49,separated,MinerEvanstonRammer,-87.953833,42.084031,8/27/21,0,0,treated,1,0,6.44,24.9,0.082,0.12,0
53,separated,MinerEvanstonRammer,-87.952659,42.083495,8/27/21,1,1,treated,1,0,6.16,24.4,0.11,0.22,0
65,combined,Stratford,-87.9623084,42.0791431,8/27/21,0,0,treated,1,0,6.32,24.2,0.076,0.28,0
66,combined,Stratford,-87.96220848,42.07914033,8/27/21,2,1,treated,1,0,6.22,24,0.085,0.28,0
68,combined,Stratford,-87.96220773,42.07905157,8/27/21,4,1,treated,1,0,6.26,23,0.07,0.28,0
70,combined,Gibbons,-87.96128735,42.07727365,8/27/21,1,1,treated,1,0,6.25,22,0.102,0.28,0
73,combined,Stratford,-87.96217608,42.07733793,8/27/21,2,1,treated,1,0,5.8,23.6,0.132,0.03,0
74,combined,Stratford,-87.96222302,42.07735468,8/27/21,0,0,treated,1,0,6,24.3,0.066,0.18,0
76,combined,Stratford,-87.96237833,42.07733773,8/27/21,0,0,treated,1,0,5.61,24.3,0.276,0.1,0.01
80,combined,Gibbons,-87.96107445,42.07569713,8/27/21,0,0,treated,1,0,6.25,24.7,0.038,0.11,0
82,combined,MayfairCarlyle,-87.96582388,42.0775284,8/27/21,0,0,treated,1,0,6.14,23.9,0.102,0.22,0
83,combined,MayfairCarlyle,-87.96585632,42.07762897,8/27/21,2,1,treated,1,0,6.12,24.9,0.057,0.21,0
85,combined,MayfairCarlyle,-87.96847103,42.07911247,8/27/21,1,1,treated,1,0,6.11,25,0.132,0.04,0
87,combined,MayfairCarlyle,-87.96832385,42.08001807,8/27/21,0,0,treated,1,0,6.05,23,0.101,0.18,0
58,separated,DonaldBanta,-87.957397,42.082795,8/27/21,NA,NA,treated,NA,0,NA,NA,NA,NA,NA
63,combined,Stratford,-87.96231902,42.07995083,8/27/21,NA,NA,treated,NA,0,NA,NA,NA,NA,NA
64,combined,Stratford,-87.96222278,42.07996232,8/27/21,NA,NA,treated,NA,0,NA,NA,NA,NA,NA
72,combined,Gibbons,-87.96116213,42.0793045,8/27/21,NA,NA,treated,NA,0,NA,NA,NA,NA,NA
59,separated,MinerEvanstonRammer,-87.956346,42.084539,8/27/21,0,0,not_treated,NA,0,7.92,24.3,0.148,0.17,0
31,separated,MinerEvanstonRammer,-87.957901,42.085423,9/3/21,0,0,treated,0,0.01,7.2,21.7,0.224,0.25,0
32,separated,MinerEvanstonRammer,-87.957907,42.085404,9/3/21,0,0,treated,0,0.01,7.7,20.4,0.135,0.29,0
34,separated,MinerEvanstonRammer,-87.957248,42.084567,9/3/21,0,0,treated,0,0.01,7.77,22.6,0.077,0.1,0
35,separated,MinerEvanstonRammer,-87.957257,42.084494,9/3/21,0,0,treated,0,0.01,7.27,22.8,0,0.06,0
38,separated,DonaldBanta,-87.954987,42.083488,9/3/21,0,0,treated,0,0.01,7.04,23.1,0.462,0.2,0.01
41,separated,DonaldBanta,-87.955073,42.081956,9/3/21,0,0,treated,0,0.01,7.81,22.4,0.118,0.11,0
43,separated,MinerEvanstonRammer,-87.95384,42.082057,9/3/21,0,0,treated,0,0.01,6.8,23.7,0.726,0.29,0.03
44,separated,MinerEvanstonRammer,-87.953765,42.082044,9/3/21,0,0,treated,0,0.01,7.82,24.4,0.244,0.09,0
47,separated,MinerEvanstonRammer,-87.954378,42.084479,9/3/21,0,0,treated,0,0.01,7.3,23,0.234,0.12,0
48,separated,MinerEvanstonRammer,-87.954381,42.084463,9/3/21,0,0,treated,0,0.01,6.64,23,0.225,0.19,0
52,separated,MinerEvanstonRammer,-87.952483,42.08413,9/3/21,0,0,treated,0,0.01,6.51,21.8,0.316,0.23,0.01
53,separated,MinerEvanstonRammer,-87.952659,42.083495,9/3/21,0,0,treated,0,0.01,6.56,22.9,0.222,0.2,0
55,separated,MinerEvanstonRammer,-87.952665,42.081681,9/3/21,0,0,treated,0,0.01,6.68,22.8,0.236,0.23,0
56,separated,MinerEvanstonRammer,-87.952544,42.081668,9/3/21,0,0,treated,0,0.01,7.02,22.9,0.133,0.16,0
58,separated,DonaldBanta,-87.957397,42.082795,9/3/21,0,0,treated,0,0.01,6.97,21.2,1.69,0.14,0.06
63,combined,Stratford,-87.96231902,42.07995083,9/3/21,0,0,treated,0,0.01,6.07,17.8,0,0.06,0
66,combined,Stratford,-87.96220848,42.07914033,9/3/21,1,1,treated,0,0.01,6.02,21.6,0.153,0.42,0
67,combined,Gibbons,-87.96121885,42.07906305,9/3/21,0,0,treated,0,0.01,5.98,22.3,0.095,0.29,0
68,combined,Stratford,-87.96220773,42.07905157,9/3/21,0,0,treated,0,0.01,6.25,20.6,0.136,0.53,0
69,combined,Stratford,-87.96231615,42.0790679,9/3/21,0,0,treated,0,0.01,5.85,21.8,0.224,0.51,0
71,combined,Gibbons,-87.96118708,42.07722598,9/3/21,0,0,treated,0,0.01,6.16,19.9,0.065,0.12,0
73,combined,Stratford,-87.96217608,42.07733793,9/3/21,0,0,treated,0,0.01,6.12,21,0.206,0.15,0
81,combined,MayfairCarlyle,-87.96571188,42.07763798,9/3/21,0,0,treated,0,0.01,6.02,20.8,0.338,0.21,0.01
82,combined,MayfairCarlyle,-87.96582388,42.0775284,9/3/21,0,0,treated,0,0.01,6.32,22,0.179,0.07,0
85,combined,MayfairCarlyle,-87.96847103,42.07911247,9/3/21,0,0,treated,0,0.01,6.01,23.2,0.257,0.18,0.01
87,combined,MayfairCarlyle,-87.96832385,42.08001807,9/3/21,0,0,treated,0,0.01,6.27,20.5,0.166,0.15,0
88,combined,MayfairCarlyle,-87.96706973,42.079124,9/3/21,0,0,treated,0,0.01,6.11,21.5,0.158,0.14,0
90,combined,MayfairCarlyle,-87.96715035,42.07909997,9/3/21,0,0,treated,0,0.01,6.08,20.8,0.185,0.25,0
